"id","churnLinear","churnExponencial_2","churnExponencial_e","churnRecente"
47,0.8211788211788211,0.9369163512892482,0.968497891695413,0.7662337662337663
48,0.8010810810810811,0.8749389334479183,0.9144503563064685,0.7837837837837838
49,1.0,1.0,1.0,1.0
50,1.0,1.0,1.0,1.0
51,0.9473873873873874,0.999999998602902,0.9999999999997801,0.9324324324324325
52,0.9593739593739594,0.9960937499999999,0.999423580662348,0.922077922077922
53,0.8975845410628019,0.9960925560444308,0.9994235766409588,0.8888888888888888
54,1.0,1.0,1.0,1.0
55,0.9996669996669997,1.0,1.0,0.987012987012987
56,0.9757347915242652,0.9999999962747097,0.999999999998812,0.9605263157894737
57,1.0,1.0,1.0,1.0
58,1.0,1.0,1.0,1.0
59,0.9986679986679987,1.0,1.0,0.974025974025974
60,0.9996396396396396,1.0,1.0,0.9864864864864865
61,1.0,1.0,1.0,1.0
62,0.9272043745727956,0.9999999999617444,0.9999999999999988,0.868421052631579
63,0.9053030303030303,0.9838867185134177,0.9957121069485868,0.90625
64,0.828386605783866,0.4987716520549821,0.36779080266404274,0.8472222222222222
65,0.9631578947368421,0.9999370573750637,0.9999985615721207,0.8947368421052632
66,1.0,1.0,1.0,1.0
67,0.999000999000999,1.0,1.0,0.974025974025974
68,1.0,1.0,1.0,1.0
69,1.0,1.0,1.0,1.0
70,1.0,1.0,1.0,1.0
71,1.0,1.0,1.0,1.0
72,1.0,1.0,1.0,1.0
73,0.9979879275653923,1.0,1.0,0.9714285714285714
74,1.0,1.0,1.0,1.0
75,1.0,1.0,1.0,1.0
76,1.0,1.0,1.0,1.0
77,1.0,1.0,1.0,1.0
78,0.9767600820232399,0.9990234375,0.9999219901256758,0.9736842105263158
79,1.0,1.0,1.0,1.0
80,1.0,1.0,1.0,1.0
81,0.9234099234099234,0.9999999999986339,1.0,0.8311688311688312
82,0.9226190476190477,0.9997520442111636,0.9999894163421065,0.9206349206349207
83,0.9672072072072072,0.9995117187499982,0.9999713017710278,0.9594594594594594
84,1.0,1.0,1.0,1.0
85,1.0,1.0,1.0,1.0
86,1.0,1.0,1.0,1.0
87,0.9812462189957653,0.9999999999963585,1.0,0.9473684210526316
88,0.9855130784708249,0.9999999999854481,0.9999999999999996,0.9714285714285714
89,0.8008658008658008,0.8749950890996523,0.9144517552317125,0.7922077922077921
90,0.9996669996669997,1.0,1.0,0.987012987012987
91,1.0,1.0,1.0,1.0
92,0.9995039682539683,1.0,1.0,0.9841269841269842
93,1.0,1.0,1.0,1.0
94,1.0,1.0,1.0,1.0
95,0.6951469583048531,0.36910482682191037,0.2815421974754009,0.6578947368421053
96,0.7857686453576864,0.4960745998832786,0.36730280222314093,0.7638888888888888
97,0.9384384384384384,0.9999380111548808,0.9999985676576689,0.9166666666666666
98,0.9994155464640561,1.0,1.0,0.9827586206896551
99,0.94,0.9999999961546546,0.9999999999988038,0.92
100,0.9517241379310345,0.9990234356355359,0.9999219901252387,0.9310344827586207
101,0.9996582365003418,1.0,1.0,0.9868421052631579
102,0.9623287671232876,0.9999923701398075,0.9999999288641434,0.9583333333333334
103,0.9726134585289515,0.99951171875,0.9999713017710278,0.9577464788732395
104,1.0,1.0,1.0,1.0
105,1.0,1.0,1.0,1.0
106,0.9403508771929825,0.9999997466220519,0.999999999511909,0.9333333333333333
107,1.0,1.0,1.0,1.0
108,1.0,1.0,1.0,1.0
109,0.9982911825017088,1.0,1.0,0.9736842105263158
110,1.0,1.0,1.0,1.0
111,0.8311688311688312,0.7421816577989356,0.7658889358809886,0.8311688311688312
112,0.9996297667530544,1.0,1.0,0.9863013698630136
113,0.9934640522875817,0.9999923705472606,0.9999999288641995,0.9411764705882353
114,0.9666842940243258,0.9999990463254562,0.9999999964583571,0.9508196721311475
115,1.0,1.0,1.0,1.0
116,1.0,1.0,1.0,1.0
117,0.9682875264270613,0.9999694824217613,0.9999994743736014,0.9534883720930233
118,0.9993011879804332,0.9999999999999999,1.0,0.9811320754716981
119,1.0,1.0,1.0,1.0
120,0.9745696400625978,0.9999999962747097,0.999999999998812,0.9436619718309859
121,1.0,1.0,1.0,1.0
122,1.0,1.0,1.0,1.0
123,1.0,1.0,1.0,1.0
124,0.9667774086378738,0.9999999980716439,0.9999999999995598,0.9047619047619048
125,0.9126484975541579,0.8749990460855769,0.9144517815895865,0.9056603773584906
126,0.9978494623655914,0.9999999990686774,0.9999999999998392,0.9666666666666667
127,1.0,1.0,1.0,1.0
128,0.9876789876789877,0.9999999999999929,1.0,0.961038961038961
129,1.0,1.0,1.0,1.0
130,0.9343859649122807,0.9980468749417779,0.9997879471761812,0.9066666666666666
131,1.0,1.0,1.0,1.0
132,0.9513078470824949,0.992187499996362,0.9984331297888881,0.9285714285714286
133,0.9693693693693693,0.9999999998835846,0.999999999999992,0.9324324324324325
134,0.9797814207650273,0.9999999701976776,0.9999999999761366,0.9666666666666667
135,1.0,1.0,1.0,1.0
136,0.9979838709677419,0.9999999995343387,0.9999999999999408,0.967741935483871
137,1.0,1.0,1.0,1.0
138,1.0,1.0,1.0,1.0
139,0.9996669996669997,1.0,1.0,0.987012987012987
140,0.9994711792702274,1.0,1.0,0.9836065573770492
141,0.9244951712028094,0.9960899352881256,0.9994235544929502,0.9104477611940298
142,0.9535201640464799,0.9997539520263672,0.9999894328843798,0.9473684210526316
143,1.0,1.0,1.0,1.0
144,1.0,1.0,1.0,1.0
145,0.8116883116883117,0.9648246761932877,0.9878456692361303,0.7763157894736842
146,1.0,1.0,1.0,1.0
147,0.9318918918918919,0.9999999970891622,0.9999999999993942,0.9054054054054054
148,0.9350547730829422,0.9999656676664017,0.9999994482042011,0.9295774647887324
149,0.9996491228070176,1.0,1.0,0.9866666666666667
150,1.0,1.0,1.0,1.0
151,1.0,1.0,1.0,1.0
152,0.964035964035964,0.9999998807616066,0.9999999998236709,0.935064935064935
153,1.0,1.0,1.0,1.0
154,0.9443436176648518,0.9980468749408828,0.9997879471761812,0.9298245614035088
155,1.0,1.0,1.0,1.0
156,1.0,1.0,1.0,1.0
157,0.9995975855130784,1.0,1.0,0.9857142857142858
158,1.0,1.0,1.0,1.0
159,1.0,1.0,1.0,1.0
160,1.0,1.0,1.0,1.0
161,0.8642105263157895,0.9374689925459734,0.9685280435867193,0.8666666666666667
162,1.0,1.0,1.0,1.0
163,1.0,1.0,1.0,1.0
164,0.9517149517149517,0.999999996274707,0.999999999998812,0.9090909090909091
165,0.8970588235294118,0.9374837872892348,0.9685283736120595,0.875
166,0.8666666666666667,0.9687156574509252,0.9884217563107267,0.8
167,0.9298245614035088,0.9999999976389518,0.9999999999995026,0.9066666666666666
168,1.0,1.0,1.0,1.0
169,1.0,1.0,1.0,1.0
170,0.9960474308300395,0.999999761581364,0.9999999995206907,0.9545454545454546
171,1.0,1.0,1.0,1.0
172,1.0,1.0,1.0,1.0
173,0.989010989010989,0.9998779147845196,0.9999961161082748,0.9230769230769231
174,0.9996669996669997,1.0,1.0,0.987012987012987
175,1.0,1.0,1.0,1.0
176,1.0,1.0,1.0,1.0
177,0.8188653451811346,0.9921870070683018,0.9984331284770281,0.736842105263158
178,1.0,1.0,1.0,1.0
179,0.9254185692541856,0.999996185301784,0.9999999738306026,0.8888888888888888
180,0.998989898989899,0.9999999999999432,1.0,0.9772727272727273
181,1.0,1.0,1.0,1.0
182,0.9402439024390243,0.984374996273786,0.9957408051763927,0.925
183,1.0,1.0,1.0,1.0
184,0.9523809523809523,0.9841269841269842,0.9957302214547179,0.8333333333333334
185,0.9488933601609658,0.98431396484375,0.995739376376893,0.9428571428571428
186,0.9988385598141696,0.9999999999995453,1.0,0.975609756097561
187,0.9996297667530544,1.0,1.0,0.9863013698630136
188,1.0,1.0,1.0,1.0
189,1.0,1.0,1.0,1.0
190,1.0,1.0,1.0,1.0
191,0.9996669996669997,1.0,1.0,0.987012987012987
192,0.9705263157894737,0.9999999999999956,1.0,0.9333333333333333
193,1.0,1.0,1.0,1.0
194,0.9996669996669997,1.0,1.0,0.987012987012987
195,0.9397269397269398,0.9999998807434167,0.9999999998236705,0.935064935064935
196,1.0,1.0,1.0,1.0
197,0.9954451345755694,1.0,1.0,0.9710144927536232
198,1.0,1.0,1.0,1.0
199,1.0,1.0,1.0,1.0
200,0.9996491228070176,1.0,1.0,0.9866666666666667
201,0.9398601398601398,0.9980468153880793,0.9997879471113166,0.9384615384615385
202,1.0,1.0,1.0,1.0
203,0.9883299798792756,0.9999999999999982,1.0,0.9571428571428572
204,0.9996582365003418,1.0,1.0,0.9868421052631579
205,0.9784899034240562,0.9999999981373549,0.9999999999995629,0.9552238805970149
206,1.0,1.0,1.0,1.0
207,0.9837576821773486,0.9999999997671694,0.9999999999999782,0.9701492537313433
208,0.98001998001998,0.9999980926513672,0.9999999903728167,0.974025974025974
209,0.9947368421052631,1.0,1.0,0.96
210,0.9904761904761905,0.9999389611182323,0.9999985711981241,0.9285714285714286
211,1.0,1.0,1.0,1.0
212,1.0,1.0,1.0,1.0
213,0.9996491228070176,1.0,1.0,0.9866666666666667
214,0.9733599733599734,0.9999999999854481,0.9999999999999996,0.935064935064935
215,1.0,1.0,1.0,1.0
216,1.0,1.0,1.0,1.0
217,0.9195402298850575,0.93749975960236,0.9685285700411159,0.896551724137931
218,0.9996297667530544,1.0,1.0,0.9863013698630136
219,0.9994350282485875,1.0,1.0,0.9830508474576272
220,1.0,1.0,1.0,1.0
221,1.0,1.0,1.0,1.0
222,0.985133020344288,0.9999999999708962,0.9999999999999989,0.971830985915493
223,1.0,1.0,1.0,1.0
224,1.0,1.0,1.0,1.0
225,0.98257006151743,0.9999999999999964,1.0,0.9473684210526316
226,0.9412474849094568,0.9960918426513663,0.9994235710351647,0.9285714285714286
227,0.9794941900205059,0.9999999999999432,1.0,0.9473684210526316
228,0.9233617178822658,0.999999955296452,0.9999999999673578,0.863013698630137
229,0.9427239427239427,0.4999847412109233,0.3678792478042965,0.948051948051948
230,0.9993734335839599,1.0,1.0,0.9821428571428571
231,1.0,1.0,1.0,1.0
232,1.0,1.0,1.0,1.0
233,1.0,1.0,1.0,1.0
234,0.9996297667530544,1.0,1.0,0.9863013698630136
235,1.0,1.0,1.0,1.0
236,1.0,1.0,1.0,1.0
237,1.0,1.0,1.0,1.0
238,0.9757894736842105,0.9999999999999963,1.0,0.9333333333333333
239,1.0,1.0,1.0,1.0
240,0.9995859213250518,1.0,1.0,0.9855072463768116
241,0.9490772385509227,0.99603271484375,0.9994221518616602,0.9473684210526316
242,0.9996582365003418,1.0,1.0,0.9868421052631579
243,1.0,1.0,1.0,1.0
244,0.7542342342342343,0.804305910830589,0.8813988505261308,0.7432432432432432
245,0.9205443371378402,0.874999879844836,0.914451784954762,0.9253731343283582
246,0.7935748462064252,0.7499232170938495,0.7674542185898603,0.7894736842105263
247,0.948537578674565,0.9921874962747079,0.9984331297877,0.9452054794520548
248,1.0,1.0,1.0,1.0
249,0.9978947368421053,1.0,1.0,0.9733333333333334
250,0.9939668174962293,0.9999999999999711,1.0,0.9607843137254902
251,1.0,1.0,1.0,1.0
252,0.9084249084249084,0.8124313354492188,0.8829788557156361,0.935064935064935
253,1.0,1.0,1.0,1.0
254,1.0,1.0,1.0,1.0
255,1.0,1.0,1.0,1.0
256,0.9966873706004141,1.0,1.0,0.9710144927536232
257,0.9603174603174603,0.9997558593458891,0.999989442511562,0.9428571428571428
258,1.0,1.0,1.0,1.0
259,1.0,1.0,1.0,1.0
260,0.9996669996669997,1.0,1.0,0.987012987012987
261,1.0,1.0,1.0,1.0
262,1.0,1.0,1.0,1.0
263,1.0,1.0,1.0,1.0
264,1.0,1.0,1.0,1.0
265,0.9996087636932708,1.0,1.0,0.9859154929577465
266,0.9996396396396396,1.0,1.0,0.9864864864864865
267,1.0,1.0,1.0,1.0
268,0.9995477159656264,1.0,1.0,0.9848484848484849
269,0.9996194824961948,1.0,1.0,0.9861111111111112
270,0.9996491228070176,1.0,1.0,0.9866666666666667
271,1.0,1.0,1.0,1.0
272,0.9982440737489026,1.0,1.0,0.9701492537313433
273,0.9995477159656264,1.0,1.0,0.9848484848484849
274,1.0,1.0,1.0,1.0
275,1.0,1.0,1.0,1.0
276,0.9658236500341764,0.9374999999999996,0.9685285705208703,0.9605263157894737
277,0.9926470588235294,0.9999847409781033,0.9999998066328325,0.9375
278,1.0,1.0,1.0,1.0
279,0.9890635680109364,0.9999999999999858,1.0,0.9736842105263158
280,0.9945945945945946,1.0,1.0,0.972972972972973
281,1.0,1.0,1.0,1.0
282,1.0,1.0,1.0,1.0
283,1.0,1.0,1.0,1.0
284,1.0,1.0,1.0,1.0
285,1.0,1.0,1.0,1.0
286,0.9996582365003418,1.0,1.0,0.9868421052631579
287,1.0,1.0,1.0,1.0
288,0.9994711792702274,1.0,1.0,0.9836065573770492
289,0.9996297667530544,1.0,1.0,0.9863013698630136
290,1.0,1.0,1.0,1.0
291,1.0,1.0,1.0,1.0
292,0.9769392033542977,0.9999999701976771,0.9999999999761366,0.9433962264150944
293,0.9916666666666667,0.999969481490524,0.9999994743734406,0.9333333333333333
294,0.9842105263157894,0.9999999997671694,0.9999999999999782,0.9733333333333334
295,0.9634353741496599,0.9999389648435191,0.9999985711993121,0.9375
296,1.0,1.0,1.0,1.0
297,1.0,1.0,1.0,1.0
298,1.0,1.0,1.0,1.0
299,0.9983193277310924,0.9999999999417923,0.999999999999997,0.9705882352941176
300,0.6019900497512438,0.10733302750938378,0.04531409750495807,0.696969696969697
301,0.9764464925755248,0.9999999998835811,0.999999999999992,0.9516129032258065
302,1.0,1.0,1.0,1.0
303,1.0,1.0,1.0,1.0
304,0.9966101694915255,1.0,1.0,0.9491525423728814
305,0.9983193277310924,0.9999999999417923,0.999999999999997,0.9705882352941176
306,1.0,1.0,1.0,1.0
307,0.9995975855130784,1.0,1.0,0.9857142857142858
308,1.0,1.0,1.0,1.0
309,0.9995610184372257,1.0,1.0,0.9850746268656716
310,0.9996669996669997,1.0,1.0,0.987012987012987
311,1.0,1.0,1.0,1.0
312,0.9973544973544973,0.9999999925494194,0.9999999999967705,0.962962962962963
313,0.7695637695637696,0.9661254875207894,0.9881762443738451,0.7532467532467533
314,0.9996582365003418,1.0,1.0,0.9868421052631579
315,0.997716894977169,1.0,1.0,0.9722222222222222
316,0.9853041695146958,0.9999999999999964,1.0,0.9605263157894737
317,0.9444444444444444,0.9999994029931258,0.9999999985206125,0.8857142857142857
318,0.9812612612612612,0.9999999403953552,0.9999999999351326,0.972972972972973
319,0.9996669996669997,1.0,1.0,0.987012987012987
320,1.0,1.0,1.0,1.0
321,1.0,1.0,1.0,1.0
322,0.9992743105950653,0.9999999999999998,1.0,0.9807692307692307
323,0.8653026427962489,0.4980373377902647,0.36766730758458643,0.8823529411764706
324,0.998780487804878,0.9999999999990905,1.0,0.975
325,1.0,1.0,1.0,1.0
326,1.0,1.0,1.0,1.0
327,1.0,1.0,1.0,1.0
328,0.7030181086519114,0.13268268061345256,0.08645614163917215,0.7571428571428571
329,0.9593739593739594,0.999995231628418,0.9999999702889597,0.948051948051948
330,1.0,1.0,1.0,1.0
331,1.0,1.0,1.0,1.0
332,1.0,1.0,1.0,1.0
333,1.0,1.0,1.0,1.0
334,1.0,1.0,1.0,1.0
335,0.9996669996669997,1.0,1.0,0.987012987012987
336,1.0,1.0,1.0,1.0
337,0.976140350877193,0.998046875,0.9997879471761841,0.9733333333333334
338,1.0,1.0,1.0,1.0
339,0.9655683080340615,0.9999999997662599,0.9999999999999782,0.9452054794520548
340,1.0,1.0,1.0,1.0
341,0.9991496598639455,0.9999999999999964,1.0,0.9791666666666666
342,1.0,1.0,1.0,1.0
343,0.9801777170198223,0.9999999999417923,0.999999999999997,0.9605263157894737
344,0.8221052631578947,0.9687371178879242,0.9884222059573834,0.8
345,0.9984126984126984,0.9999999999708962,0.9999999999999989,0.9714285714285714
346,1.0,1.0,1.0,1.0
347,1.0,1.0,1.0,1.0
348,0.9991836734693877,0.9999999999999982,1.0,0.9795918367346939
349,1.0,1.0,1.0,1.0
350,1.0,1.0,1.0,1.0
351,1.0,1.0,1.0,1.0
352,0.9996297667530544,1.0,1.0,0.9863013698630136
353,0.9996194824961948,1.0,1.0,0.9861111111111112
354,1.0,1.0,1.0,1.0
355,0.9996669996669997,1.0,1.0,0.987012987012987
356,1.0,1.0,1.0,1.0
357,0.9996297667530544,1.0,1.0,0.9863013698630136
358,0.9144144144144144,0.995117187485377,0.9993455707880234,0.9166666666666666
359,1.0,1.0,1.0,1.0
360,0.9174159174159174,0.9667959208600223,0.9882102517448335,0.935064935064935
361,0.9941520467836258,0.9999961852881825,0.9999999738306021,0.9444444444444444
362,1.0,1.0,1.0,1.0
363,1.0,1.0,1.0,1.0
364,0.9996669996669997,1.0,1.0,0.987012987012987
365,0.8736118455843469,0.9999217945141935,0.9999983682037358,0.8360655737704918
366,1.0,1.0,1.0,1.0
367,1.0,1.0,1.0,1.0
368,0.9986504723346828,0.999999999996362,1.0,0.9736842105263158
369,1.0,1.0,1.0,1.0
370,0.9710538218000905,0.9999999925493626,0.9999999999967705,0.9545454545454546
371,0.9977011494252873,0.9999999981373549,0.9999999999995629,0.9655172413793104
372,0.9945317840054683,1.0,1.0,0.9736842105263158
373,0.9518696778970751,0.9999999701976758,0.9999999999761366,0.8904109589041096
374,0.9326175490559052,0.7499694228172302,0.7674553163739043,0.9452054794520548
375,0.9948979591836735,0.9999999999999751,1.0,0.9375
376,0.9629898403483309,0.8749999999999998,0.9144517851312512,0.9615384615384616
377,1.0,1.0,1.0,1.0
378,0.9996297667530544,1.0,1.0,0.9863013698630136
379,0.9985964912280701,1.0,1.0,0.9733333333333334
380,1.0,1.0,1.0,1.0
381,0.994739918176505,0.9999999999999996,1.0,0.9655172413793104
382,1.0,1.0,1.0,1.0
383,1.0,1.0,1.0,1.0
384,1.0,1.0,1.0,1.0
385,0.9993011879804332,0.9999999999999999,1.0,0.9811320754716981
386,1.0,1.0,1.0,1.0
387,0.8498834498834499,0.906247138510917,0.9569508654623362,0.8307692307692307
388,1.0,1.0,1.0,1.0
389,0.9007686932215234,0.9374693632123295,0.9685280447181436,0.8867924528301887
390,1.0,1.0,1.0,1.0
391,1.0,1.0,1.0,1.0
392,1.0,1.0,1.0,1.0
393,1.0,1.0,1.0,1.0
394,0.9996582365003418,1.0,1.0,0.9868421052631579
395,1.0,1.0,1.0,1.0
396,0.8928571428571429,0.9355163574073226,0.9683159920706554,0.8928571428571429
397,0.9994711792702274,1.0,1.0,0.9836065573770492
398,0.5234441602728048,0.733307049552824,0.7631169028744809,0.5294117647058824
399,0.9996297667530544,1.0,1.0,0.9863013698630136
400,0.922077922077922,0.9999689981341344,0.9999994730674743,0.9090909090909091
401,1.0,1.0,1.0,1.0
402,1.0,1.0,1.0,1.0
403,1.0,1.0,1.0,1.0
404,0.9517149517149517,0.9990234374999989,0.9999219901256758,0.922077922077922
405,1.0,1.0,1.0,1.0
406,0.9147449336128581,0.9960308074951171,0.9994221422344768,0.9245283018867925
407,0.9996669996669997,1.0,1.0,0.987012987012987
408,1.0,1.0,1.0,1.0
409,1.0,1.0,1.0,1.0
410,0.9981060606060606,0.9999999997671694,0.9999999999999782,0.96875
411,0.8624708624708625,0.9999999850147095,0.9999999999912176,0.7532467532467533
412,0.9816849816849816,0.9999999403953552,0.9999999999351326,0.974025974025974
413,1.0,1.0,1.0,1.0
414,0.9996194824961948,1.0,1.0,0.9861111111111112
415,1.0,1.0,1.0,1.0
416,1.0,1.0,1.0,1.0
417,0.9880382775119617,0.9999999999998863,1.0,0.9736842105263158
418,1.0,1.0,1.0,1.0
419,1.0,1.0,1.0,1.0
420,1.0,1.0,1.0,1.0
421,0.9863157894736843,0.9999999999999998,1.0,0.9466666666666667
422,0.9940762680488708,1.0,1.0,0.9726027397260274
423,1.0,1.0,1.0,1.0
424,0.9107997265892003,0.8749999832216416,0.914451785122035,0.9078947368421053
425,1.0,1.0,1.0,1.0
426,1.0,1.0,1.0,1.0
427,1.0,1.0,1.0,1.0
428,1.0,1.0,1.0,1.0
429,0.9615384615384616,0.7499999999999994,0.7674558420651704,0.9607843137254902
430,0.9439507860560492,0.9902343749999998,0.9982210769650723,0.9473684210526316
431,0.9473684210526316,0.7499999981373549,0.7674558420647333,0.9342105263157895
432,1.0,1.0,1.0,1.0
433,0.9127539127539127,0.7499999961510182,0.7674558420639741,0.9090909090909091
434,1.0,1.0,1.0,1.0
435,1.0,1.0,1.0,1.0
436,0.9888288288288288,1.0,1.0,0.9459459459459459
437,1.0,1.0,1.0,1.0
438,1.0,1.0,1.0,1.0
439,1.0,1.0,1.0,1.0
440,1.0,1.0,1.0,1.0
441,0.9054279054279054,0.9374999979040552,0.9685285705204114,0.8831168831168831
442,1.0,1.0,1.0,1.0
443,0.9996582365003418,1.0,1.0,0.9868421052631579
444,1.0,1.0,1.0,1.0
445,0.9327868852459016,0.9999388456344314,0.9999985710229841,0.8833333333333333
446,0.964781746031746,0.9999999403953508,0.9999999999351326,0.9365079365079365
447,1.0,1.0,1.0,1.0
448,1.0,1.0,1.0,1.0
449,0.9996582365003418,1.0,1.0,0.9868421052631579
450,0.9993506493506493,1.0,1.0,0.9818181818181818
451,0.9996582365003418,1.0,1.0,0.9868421052631579
452,0.9995859213250518,1.0,1.0,0.9855072463768116
453,0.993006993006993,1.0,1.0,0.974025974025974
454,0.9780907668231612,0.9999999998835847,0.999999999999992,0.9577464788732395
455,1.0,1.0,1.0,1.0
456,0.9596136962247586,0.9999999997667146,0.9999999999999782,0.9104477611940298
457,0.9996669996669997,1.0,1.0,0.987012987012987
458,0.9157894736842105,0.9921722409708291,0.9984329364217205,0.92
459,1.0,1.0,1.0,1.0
460,0.9996491228070176,1.0,1.0,0.9866666666666667
461,0.985080988917306,0.9999999999708962,0.9999999999999989,0.9705882352941176
462,1.0,1.0,1.0,1.0
463,0.9996669996669997,1.0,1.0,0.987012987012987
464,0.9225589225589226,0.8749389647855423,0.9144503563305604,0.9259259259259259
465,0.9995192307692308,1.0,1.0,0.984375
466,0.9995975855130784,1.0,1.0,0.9857142857142858
467,0.9996582365003418,1.0,1.0,0.9868421052631579
468,0.9796472184531886,0.9999999999995435,1.0,0.9545454545454546
469,1.0,1.0,1.0,1.0
470,1.0,1.0,1.0,1.0
471,0.9996194824961948,1.0,1.0,0.9861111111111112
472,0.9986329460013671,1.0,1.0,0.9736842105263158
473,1.0,1.0,1.0,1.0
474,0.9767318878900053,0.9999980926513672,0.9999999903728167,0.9672131147540983
475,1.0,1.0,1.0,1.0
476,1.0,1.0,1.0,1.0
477,1.0,1.0,1.0,1.0
478,1.0,1.0,1.0,1.0
479,1.0,1.0,1.0,1.0
480,1.0,1.0,1.0,1.0
481,1.0,1.0,1.0,1.0
482,1.0,1.0,1.0,1.0
483,0.9996582365003418,1.0,1.0,0.9868421052631579
484,0.9110889110889111,0.9355125427246094,0.9683159659012583,0.935064935064935
485,0.8811188811188811,0.9980387687537576,0.9997878747374886,0.8311688311688312
486,1.0,1.0,1.0,1.0
487,1.0,1.0,1.0,1.0
488,0.9963768115942029,0.9999998807906962,0.9999999998236719,0.9565217391304348
489,0.9996582365003418,1.0,1.0,0.9868421052631579
490,0.9982174688057041,0.9999999998835847,0.999999999999992,0.9696969696969697
491,1.0,1.0,1.0,1.0
492,0.9242191500256016,0.8749999999995084,0.9144517851312512,0.8709677419354839
493,1.0,1.0,1.0,1.0
494,1.0,1.0,1.0,1.0
495,0.9996669996669997,1.0,1.0,0.987012987012987
496,0.9984984984984985,0.9999999999854481,0.9999999999999996,0.9722222222222222
497,1.0,1.0,1.0,1.0
498,0.9996491228070176,1.0,1.0,0.9866666666666667
499,0.5382775119617225,0.17268310952977117,0.10142589715110262,0.6447368421052632
500,1.0,1.0,1.0,1.0
501,1.0,1.0,1.0,1.0
502,0.9986504723346828,0.999999999996362,1.0,0.9736842105263158
503,1.0,1.0,1.0,1.0
504,0.9823609226594301,0.9999999981373549,0.9999999999995629,0.9696969696969697
505,0.9804421768707483,0.9999999925494159,0.9999999999967705,0.9583333333333334
506,0.9995859213250518,1.0,1.0,0.9855072463768116
507,1.0,1.0,1.0,1.0
508,0.9993506493506493,1.0,1.0,0.9818181818181818
509,1.0,1.0,1.0,1.0
510,1.0,1.0,1.0,1.0
511,1.0,1.0,1.0,1.0
512,1.0,1.0,1.0,1.0
513,0.9996669996669997,1.0,1.0,0.987012987012987
514,1.0,1.0,1.0,1.0
515,1.0,1.0,1.0,1.0
516,1.0,1.0,1.0,1.0
517,1.0,1.0,1.0,1.0
518,1.0,1.0,1.0,1.0
519,0.8934398934398935,0.6870117186044808,0.7359557143570592,0.9090909090909091
520,1.0,1.0,1.0,1.0
521,1.0,1.0,1.0,1.0
522,1.0,1.0,1.0,1.0
523,0.980593607305936,0.9999999999854481,0.9999999999999996,0.9583333333333334
524,1.0,1.0,1.0,1.0
525,0.9988925802879292,0.9999999999997726,1.0,0.9761904761904762
526,1.0,1.0,1.0,1.0
527,0.9996669996669997,1.0,1.0,0.987012987012987
528,1.0,1.0,1.0,1.0
529,1.0,1.0,1.0,1.0
530,1.0,1.0,1.0,1.0
531,1.0,1.0,1.0,1.0
