"id_cliente","churnLinear","churnExponencial_2","churnExponencial_e","churnRecente","resultado"
174,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
175,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
176,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
177,0.0,0.0,1.1102230246251563e-16,0.0,"não churn"
178,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
179,0.5,0.5984251968503937,0.6757859171877955,0.4285714285714286,"não churn"
180,0.7857142857142857,0.8661417322834646,0.9128054037403164,0.7142857142857143,"churn"
181,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
182,0.5,0.2362204724409449,0.1329777911094785,0.5714285714285714,"churn"
183,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
184,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
185,0.9523809523809524,0.9841269841269842,0.995730221454718,0.8333333333333334,"não churn"
186,0.75,0.7401574803149606,0.7656752953818333,0.7142857142857143,"churn"
187,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
188,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
189,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
190,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
191,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
192,0.5714285714285714,0.7874015748031495,0.8770421675886909,0.4285714285714286,"churn"
193,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
194,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
195,0.5,0.2362204724409449,0.1329777911094785,0.5714285714285714,"churn"
196,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
197,0.7857142857142857,0.9448818897637796,0.9825803584198171,0.5714285714285714,"churn"
198,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
199,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
200,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
201,0.6785714285714286,0.7244094488188977,0.7614122131315926,0.5714285714285714,"não churn"
202,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
203,0.7142857142857143,0.8503937007874016,0.9085423214900756,0.5714285714285714,"churn"
204,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
205,0.5357142857142857,0.4409448818897638,0.3498828541474621,0.4285714285714286,"churn"
206,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
207,0.6428571428571428,0.4724409448818898,0.3614711131615179,0.5714285714285714,"churn"
208,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"não churn"
209,0.8928571428571429,0.9763779527559056,0.9941686174338727,0.7142857142857143,"churn"
210,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"não churn"
211,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
212,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
213,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
214,0.5714285714285714,0.6929133858267716,0.7498239541175368,0.4285714285714286,"churn"
215,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
216,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
217,0.7142857142857143,0.4881889763779528,0.36573419541175856,0.7142857142857143,"churn"
218,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
219,0.8571428571428572,0.9606299212598424,0.9868434406700576,0.7142857142857143,"churn"
220,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
221,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
222,0.6428571428571428,0.4724409448818898,0.3614711131615179,0.5714285714285714,"churn"
223,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
224,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
225,0.6071428571428572,0.8188976377952756,0.8969540624760198,0.4285714285714286,"churn"
226,0.6428571428571428,0.8818897637795275,0.9510802045184324,0.4285714285714286,"não churn"
227,0.6071428571428572,0.8188976377952756,0.8969540624760198,0.4285714285714286,"churn"
228,0.4642857142857143,0.7559055118110236,0.8654539085746351,0.2857142857142857,"churn"
229,0.7857142857142857,0.8661417322834646,0.9128054037403164,0.7142857142857143,"não churn"
230,0.8214285714285714,0.9291338582677166,0.9669315457827288,0.7142857142857143,"churn"
231,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
232,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
233,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
234,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
235,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
236,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
237,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
238,0.5357142857142857,0.7716535433070866,0.869716990824876,0.4285714285714286,"churn"
239,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
240,0.8928571428571429,0.9763779527559056,0.9941686174338727,0.7142857142857143,"churn"
241,0.8571428571428572,0.9606299212598424,0.9868434406700576,0.7142857142857143,"não churn"
242,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
243,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
244,0.1428571428571429,0.06299212598425198,0.031500153901384616,0.1428571428571429,"não churn"
245,0.4285714285714286,0.22047244094488194,0.12871470885923764,0.4285714285714286,"churn"
246,0.0714285714285714,0.015748031496062964,0.004263082250240968,0.1428571428571429,"não churn"
247,0.5357142857142857,0.3622047244094488,0.28010789946796155,0.5714285714285714,"não churn"
248,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
249,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
250,0.6428571428571428,0.8031496062992126,0.8813052498389318,0.5714285714285714,"churn"
251,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
252,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"não churn"
253,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
254,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
255,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
256,0.7857142857142857,0.9448818897637796,0.9825803584198171,0.5714285714285714,"churn"
257,0.7142857142857143,0.4881889763779528,0.36573419541175856,0.7142857142857143,"não churn"
258,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
259,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
260,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
261,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
262,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
263,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
264,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
265,0.8928571428571429,0.9763779527559056,0.9941686174338727,0.7142857142857143,"churn"
266,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
267,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
268,0.9523809523809524,0.9841269841269842,0.995730221454718,0.8333333333333334,"churn"
269,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
270,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
271,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
272,0.8928571428571429,0.9763779527559056,0.9941686174338727,0.7142857142857143,"churn"
273,0.8928571428571429,0.9763779527559056,0.9941686174338727,0.7142857142857143,"churn"
274,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
275,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
276,0.8214285714285714,0.9291338582677166,0.9669315457827288,0.7142857142857143,"churn"
277,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"não churn"
278,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
279,0.7857142857142857,0.8661417322834646,0.9128054037403164,0.7142857142857143,"churn"
280,0.8571428571428572,0.9606299212598424,0.9868434406700576,0.7142857142857143,"churn"
281,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
282,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
283,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
284,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
285,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
286,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
287,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
288,0.8571428571428572,0.9606299212598424,0.9868434406700576,0.7142857142857143,"churn"
289,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
290,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
291,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
292,0.8214285714285714,0.9291338582677166,0.9669315457827288,0.7142857142857143,"churn"
293,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"não churn"
294,0.7142857142857143,0.4881889763779528,0.36573419541175856,0.7142857142857143,"churn"
295,0.5714285714285714,0.6141732283464567,0.6800489994380362,0.5714285714285714,"não churn"
296,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
297,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
298,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
299,0.7142857142857143,0.4881889763779528,0.36573419541175856,0.7142857142857143,"churn"
300,0.2380952380952381,0.09523809523809523,0.043156094632284536,0.33333333333333337,"não churn"
301,0.4285714285714286,0.3307086614173228,0.2685196404539057,0.4285714285714286,"churn"
302,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
303,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
304,0.8571428571428572,0.9606299212598424,0.9868434406700576,0.7142857142857143,"churn"
305,0.7142857142857143,0.4881889763779528,0.36573419541175856,0.7142857142857143,"churn"
306,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
307,0.9523809523809524,0.9841269841269842,0.995730221454718,0.8333333333333334,"churn"
308,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
309,0.9523809523809524,0.9841269841269842,0.995730221454718,0.8333333333333334,"churn"
310,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
311,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
312,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
313,0.0,0.0,1.1102230246251563e-16,0.0,"não churn"
314,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
315,0.8928571428571429,0.9763779527559056,0.9941686174338727,0.7142857142857143,"churn"
316,0.7142857142857143,0.8503937007874016,0.9085423214900756,0.5714285714285714,"churn"
317,0.7142857142857143,0.4881889763779528,0.36573419541175856,0.7142857142857143,"não churn"
318,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
319,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
320,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
321,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
322,0.8214285714285714,0.9291338582677166,0.9669315457827288,0.7142857142857143,"churn"
323,0.2857142857142857,0.15748031496062995,0.09721455495785314,0.2857142857142857,"não churn"
324,0.75,0.7401574803149606,0.7656752953818333,0.7142857142857143,"churn"
325,0.9642857142857144,0.9921259842519684,0.9984316996841136,0.8571428571428572,"churn"
