"id","churnLinear","churnExponencial_2","churnExponencial_e","churnRecente"
361,0.3547158336134185,0.7741782896016758,0.8705301104444216,0.3371104815864022
1775,0.4364846913461692,0.7701691658266128,0.8695332056795386,0.42209631728045327
239,0.2983146876650502,0.5080797941376688,0.6336982515236449,0.30028328611898014
3302,0.28784750564171513,0.5085609036257428,0.6337268799096831,0.28328611898017
1713,0.4474311099665207,0.5221811779998908,0.6372025123469085,0.41761363636363635
415,0.3712818696883853,0.8386464349685177,0.9022137856352038,0.33806818181818177
1077,0.32970641256760236,0.6451651086324766,0.7225372359635331,0.3295454545454546
4134,0.4005762297192892,0.02596559772509799,0.006068520988886772,0.34659090909090906
3513,0.3530453257790368,0.016136900311516156,0.004288159345401832,0.34659090909090906
1378,0.2927987380891064,0.7741935483870825,0.8705303038115675,0.26988636363636365
2503,0.3011202678341488,0.14478375788237297,0.09039445944729207,0.32386363636363635
559,0.3001062322946175,0.5202872976886046,0.636995695003197,0.30113636363636365
6555,0.31887393767705385,0.269924785967558,0.23739450563104758,0.33238636363636365
882,0.4005762297192892,0.8152091731580213,0.8963877210809603,0.3892045454545454
744,0.3264872521246459,0.32106830950285614,0.265621979160352,0.34659090909090906
86,0.4544649755343806,0.3387077549348525,0.2700946561431502,0.4602272727272727
1545,0.3612702807107906,0.9032257876977141,0.956658848237861,0.39488636363636365
2666,0.42404390934844194,0.838646734446933,0.9022137861797613,0.42613636363636365
3935,0.2969836466649498,0.1452872983798208,0.09042335104346888,0.3125
396,0.28920937419520987,0.7741935483870968,0.8705303038115675,0.3125
2694,0.32027427246973994,0.5239339124168587,0.637975394542283,0.3352272727272727
1126,0.3000096574813289,0.7741935483870968,0.8705303038115675,0.32386363636363635
3734,0.37012297192892096,0.7741936671307283,0.8705303039878363,0.39488636363636365
944,0.35016417718259074,0.27383127134887597,0.23838495698270934,0.375
2453,0.3473796033994334,0.27394940751471397,0.2383991874945508,0.36363636363636365
4596,0.47550828800828804,0.33846362944526653,0.2700840986635138,0.49572649572649574
2489,0.3260813260813261,0.14504314262810447,0.09041279354623155,0.3390313390313391
2895,0.3827376327376327,0.08089716065553954,0.035983637623976605,0.3817663817663818
2555,0.30205905205905204,0.5241935479214355,0.6379861458766787,0.3447293447293447
317,0.37708818958818957,0.27419354839085197,0.2384097449830097,0.3931623931623932
2219,0.3112373737373737,0.25862343679961697,0.2341519162114042,0.3390313390313391
494,0.2721445221445221,0.644539617257373,0.7225044607874126,0.2706552706552706
2581,0.30879305879305874,0.8386466731542659,0.9022137861144912,0.32193732193732194
112,0.4259744884744885,0.3387075295566512,0.2700946556721826,0.41880341880341876
3674,0.21498640248640244,0.31281328278419296,0.2640276461418636,0.2507122507122507
395,0.27475071225071224,0.5163810334859356,0.6364192756568472,0.2934472934472935
2039,0.5143097643097643,0.9012096767208626,0.9562920099972297,0.5612535612535612
2712,0.3966912716912717,0.7762096158919831,0.8707437950632544,0.41880341880341876
123,0.37846412846412847,0.7741859189926827,0.8705302326757699,0.41025641025641024
9640,0.1958365708365708,0.2505042709094816,0.23257305132201467,0.23361823361823364
2974,0.3649313649313649,0.5887096007579877,0.669671066598754,0.396011396011396
2508,0.379483941983942,0.2741935483871003,0.2384097449830097,0.40740740740740744
588,0.22152615902615902,0.016381048146300703,0.004298716837046412,0.2706552706552706
7231,0.3769586894586895,0.5105765467183302,0.6339403699201502,0.3846153846153846
3108,0.2929454804454804,0.516381040936509,0.6364192756623963,0.33333333333333337
2458,0.38683307433307434,0.33675631376723936,0.2698826124759871,0.3903133903133903
6701,0.2876516076516077,0.8906923146175301,0.9544735924300525,0.2828571428571428
3883,0.3147089947089947,0.5807672311370902,0.6680974512378423,0.29714285714285715
222,0.3636792836792837,0.5806299025031376,0.6680933739878092,0.37142857142857144
2497,0.3606186406186406,0.024193548387096753,0.0058655870481800765,0.36857142857142855
3835,0.2983150183150183,0.5806450997629469,0.6680935672896475,0.31714285714285717
1372,0.3659259259259259,0.7057711655530337,0.7536456924523802,0.3571428571428571
7445,0.36195360195360193,0.5200368973516649,0.6369850744636001,0.34285714285714286
6034,0.34541310541310544,0.5065314327953843,0.6329430434555658,0.34857142857142853
115,0.3243793243793244,0.7656407505424068,0.868924106264629,0.3542857142857143
1189,0.34995522995523,0.5200431577620968,0.636985137514841,0.3771428571428571
11065,0.315995115995116,0.7701612902026373,0.8695331340611723,0.3285714285714286
425,0.2689458689458689,0.5161290322580645,0.6364086465588307,0.3057142857142857
860,0.28608872608872604,0.7507558022630438,0.8647042382954753,0.31714285714285717
2527,0.2917216117216117,0.5201608092797874,0.6369889748222055,0.3028571428571428
9883,0.318974358974359,0.7656276976492866,0.8689239230689053,0.3771428571428571
1535,0.3036711436711437,0.7524571570177232,0.8649056624950194,0.3285714285714286
3675,0.2928612128612129,0.0005036745099077367,2.8891781254869464e-05,0.3114285714285714
892,0.4451933251933252,0.7741936713253181,0.8705303039890835,0.4542857142857143
2762,0.2593569393569394,0.580139221689258,0.6680646648199178,0.2857142857142857
3069,0.34324786324786327,0.018084110752461635,0.004500150237741085,0.3857142857142857
2651,0.3306262791649611,0.07306892640212959,0.033291118343003356,0.3438395415472779
2618,0.46262791649611135,0.7665070527117707,0.868967343829135,0.4498567335243553
5442,0.29642243143675806,0.25220491739311557,0.23276683939488896,0.3037249283667621
1787,0.4443225542365944,0.8833716055077891,0.9518100101201453,0.41833810888252154
1397,0.27482603356528856,0.25806427771045315,0.23412165677342744,0.3037249283667621
3785,0.3006794924273434,0.2598364430671227,0.23432459101598968,0.31518624641833815
3678,0.4187801882930823,0.8306510676855197,0.9006377872156304,0.3954154727793696
623,0.31526811297584934,0.580345877221156,0.6680740597308201,0.35243553008595985
8260,0.31508800654932456,0.3147010880167046,0.2642382238988612,0.32951289398280803
3001,0.26924273434302093,0.6895161327574917,0.7493536944946189,0.30085959885386815
655,0.2452067130577159,0.008056886501442984,0.0015774281820879477,0.2550143266475645
4093,0.46269340974212037,0.6354586730254492,0.7194819383651734,0.4355300859598854
1332,0.26557511256651656,0.004158266129032251,0.0005870484444471247,0.2693409742120344
2528,0.46437986082685223,0.580408896169353,0.668075498232778,0.4756446991404012
2011,0.3167253376995497,0.5158922902999385,0.6363905761337562,0.3438395415472779
1721,0.8064674580433893,0.9838709677419355,0.9957119122697269,0.8022922636103151
3260,0.15042161277118293,0.002197504283920404,0.0002226107915839215,0.1776504297994269
3283,0.4077773229635694,0.06527170058196918,0.03172444150787579,0.3868194842406877
3781,0.3395169873106836,0.7600176413768842,0.8664542689051479,0.3237822349570201
7203,0.5733606221858372,0.982862903473658,0.9956333732033738,0.5415472779369628
1402,0.25979533360622187,0.0002520166097077503,1.062910685489804e-05,0.2550143266475645
1157,0.4618450087277278,0.5887722046144547,0.6696735371066538,0.4252873563218391
1065,0.42640714026940685,0.58467742296565,0.6686738969245085,0.4109195402298851
4347,0.44934624378355237,0.08846541758141979,0.03753995005288613,0.4367816091954023
3076,0.3832625234660607,0.5808818571029171,0.6681040030292968,0.4051724137931034
3586,0.4539571188617726,0.8387726809859409,0.9022176963443218,0.42816091954022983
9403,0.35194150775615063,0.7679010860344037,0.8691481551843915,0.3448275862068966
1115,0.5104732733919572,0.40322580621878223,0.3245382894192568,0.5086206896551724
1874,0.3838882850838191,0.7741935409219678,0.8705303038083374,0.4051724137931034
423,0.3949543852715476,0.27419354815426966,0.23840974498298795,0.4137931034482759
5483,0.34782465500773974,0.8152545808268429,0.8963889553803499,0.3505747126436781
187,0.35166156176925867,0.6452872909365159,0.7225439098687971,0.367816091954023
62,0.45153640944570694,0.7743193180330338,0.8705342135621261,0.44252873563218387
8330,0.2861542008365445,0.2741935476883772,0.23840974498292877,0.27586206896551724
1771,0.44876988439877485,0.33870967736114843,0.270094665779131,0.4252873563218391
2493,0.38762638737937627,0.8387077085428918,0.9022152149152008,0.3620689655172413
6425,0.3446629120969601,0.27346458369391935,0.23837051430843637,0.3275862068965517
3923,0.4611369100550011,0.3387096755567025,0.270094665778697,0.43965517241379315
2245,0.40114613180515757,0.5786156897236292,0.6678798923016085,0.4051724137931034
2896,0.47982742153278657,0.8387096173398987,0.9022152245427649,0.49712643678160917
3391,0.3458815005104897,0.7754142510464284,0.8707031009179149,0.3247126436781609
1898,0.465253762803412,0.7779816658229749,0.8711000758906504,0.4252873563218391
3367,0.316207225899944,0.5236971609051655,0.6379573752090704,0.30747126436781613
3915,0.2965649739971513,0.2737047826019754,0.23838104544788818,0.28818443804034577
1780,0.3928417635562622,0.40322580633518335,0.32453828941927043,0.3717579250720461
8519,0.250836397363278,0.7663803107723273,0.8689634318062402,0.2334293948126801
3980,0.38621683394613937,0.27419367144183304,0.23840974516053393,0.3659942363112392
4350,0.4222895756732584,0.9032257910772871,0.9566588482389979,0.41498559077809793
686,0.2658087382821558,0.016381048387096753,0.004298716837068284,0.24783861671469742
362,0.2886150584650038,0.5158927671370963,0.6363905774366536,0.28818443804034577
299,0.4006260558481566,0.5282277138002385,0.638566485071441,0.41786743515850144
2488,0.4033257146642817,0.8386388053411558,0.9022137144993845,0.40634005763688763
2985,0.35685183344926963,0.5183131925521358,0.6366310736136818,0.3746397694524496
2056,0.4884229355063102,0.7777337085086274,0.8710819089799582,0.48991354466858794
2817,0.3743085229719434,0.8876008025915856,0.9523996534242205,0.40634005763688763
385,0.35286031335917056,0.518333934735687,0.6366313280101108,0.3717579250720461
748,0.31508720494411224,0.2737052669042661,0.23838104675401584,0.361271676300578
2002,0.4731888524262464,0.7743119269333903,0.8705341429056297,0.49710982658959535
220,0.3630624177508287,0.8386466733870968,0.902213786114513,0.37572254335260113
1422,0.36259599207076343,0.5886466733720936,0.669669628179683,0.3872832369942196
1891,0.27215938431810227,0.5241935483870968,0.6379861458767377,0.29768786127167635
3788,0.3292798720660992,0.5806299020351293,0.6680933739877501,0.315028901734104
1147,0.3807199613533008,0.3386461965499383,0.27009322598305785,0.42485549132947975
1239,0.3842847861937999,0.2741936677128016,0.23840974515934577,0.4161849710982659
3213,0.38161949659342675,0.7737052666751907,0.8705016055825361,0.41329479768786126
8321,0.33111225866635574,0.08089716181788265,0.035983637624332765,0.3265895953757225
3644,0.37642218187269916,0.7762077083032326,0.8707437854360492,0.3959537572254336
2648,0.5441188719161767,0.8381451019874528,0.902184904210864,0.5780346820809248
4318,0.3633789208908731,0.3386466727976233,0.27009322728588236,0.3988439306358381
2838,0.21897019873065582,0.26051403642181414,0.23436253184536548,0.25144508670520227
2313,0.20777598240908868,0.5158925284781763,0.6363905769573226,0.25722543352601157
7123,0.2984334422384184,0.6452675056826909,0.7225436697542107,0.327536231884058
5428,0.34043729580296556,0.002079731319853062,0.00021596466005058268,0.34782608695652173
279,0.31825416771383097,0.5163810481542661,0.6364192756656042,0.3536231884057971
104,0.39405210689452963,0.774193547921439,0.8705303038115082,0.42028985507246375
1152,0.36257016000670184,0.7741935483798152,0.8705303038115673,0.39420289855072466
497,0.3638435117701265,0.5806451612903225,0.6680935673549551,0.37681159420289856
83,0.3368518053112173,0.7741935483870968,0.8705303038115674,0.34782608695652173
3327,0.3501382256848454,0.7661138965237525,0.8689526113040388,0.3739130434782608
5740,0.4947641786043394,0.7096774174885556,0.7542221117907866,0.4608695652173913
2008,0.29037446594621763,0.01612903226181972,0.004288087730273116,0.327536231884058
2216,0.33179190751445087,0.006409483571149455,0.0008186010474805494,0.35072463768115947
10738,0.20742230041048837,0.5005035549405652,0.6321494504334546,0.263768115942029
1815,0.3301667085532378,0.7676568185129473,0.8691375975163752,0.3536231884057971
8132,0.40680237915724216,0.8306451612757688,0.9006377252897843,0.4144927536231884
4321,0.37929127921588335,0.1896577664339265,0.11723724039679007,0.38550724637681155
2823,0.38165368182960546,0.27394177813097964,0.23839911635875344,0.4231884057971015
7454,0.398240764011058,0.7741935483870968,0.8705303038115674,0.3971014492753623
1773,0.4768869900309961,0.5806525522737711,0.6680936376671643,0.5043478260869565
10973,0.33205257836198177,0.37702561368701815,0.31830595173695186,0.3284883720930233
2599,0.48281092012133464,0.3203185928324521,0.26558249408215195,0.5348837209302326
188,0.3383889450623525,0.8225805833938085,0.8979271368120891,0.375
1166,0.29693292888439504,0.5022679048781811,0.632344678772601,0.33139534883720934
504,0.4592686215032019,0.8382055873778683,0.9021863316357187,0.4941860465116279
1518,0.4033872598584429,0.8831905240770193,0.951794341179903,0.40697674418604646
2189,0.2880350522413212,0.06476807618332736,0.031695549834382386,0.311046511627907
6040,0.20124705089315809,7.875504032028857e-06,7.161835835489683e-08,0.22965116279069764
2876,0.29477586788001353,0.2578201370854567,0.23411109928499052,0.313953488372093
6897,0.43992248062015504,0.574537458085679,0.665747371319598,0.4331395348837209
1505,0.4029322548028311,0.32258064516129026,0.2658065780488609,0.40697674418604646
9707,0.3324738793394001,0.38105398800900403,0.31888625501993895,0.34302325581395354
4377,0.4549544994944388,0.07662012282537511,0.033842871197943825,0.4418604651162791
717,0.3408998988877654,0.06476814516128826,0.03169554990291945,0.35465116279069764
2814,0.4734917425008426,0.8227795015798953,0.8979440434961449,0.48546511627906974
